ModelFamily	ModelSize	ModelSeed	ModelStep	CorrelatingVariable	PearsonR	SpearmanRho
pythia	70m	seed9	128000	OpenWebText_3gram	0.8079789709701458	0.8203111801062101
pythia	70m	seed9	128000	OpenWebText_2gram	0.7720688000267304	0.7805409398805669
pythia	70m	seed9	128000	OpenWebText_1gram	0.6256946387770295	0.6336578227771152
pythia	160m	seed4	64000	Pile_5gram	0.7572526823405902	0.7594771696766538
pythia	160m	seed4	64000	Pile_4gram	0.7865138615797653	0.7975982682492757
pythia	160m	seed4	64000	Pile_3gram	0.7935511928958018	0.8008849539474985
pythia	160m	seed4	64000	Pile_2gram	0.7300778207265073	0.735250817864227
pythia	160m	seed4	64000	Pile_1gram	0.5748043657179177	0.5805853805420549
pythia	160m	seed4	64000	wcd_cc	0.5243443647593764	0.5364584914982538
pythia	160m	seed4	64000	ucd_cc	0.5156946176054046	0.5284618161788185
pythia	160m	seed4	64000	wcd_wiki	0.4505819682447064	0.44806444957854846
pythia	160m	seed4	64000	ucd_wiki	0.4293842391163157	0.4224082834941486
pythia	160m	seed4	64000	OpenWebText_5gram	0.7590877580950255	0.765871782630251
pythia	160m	seed4	64000	OpenWebText_4gram	0.7738321463909688	0.786459221103987
pythia	160m	seed4	64000	OpenWebText_3gram	0.7806510140190153	0.79277278708443
pythia	160m	seed4	64000	OpenWebText_2gram	0.7258242807672325	0.7325172427352862
pythia	160m	seed4	64000	OpenWebText_1gram	0.5717549648109087	0.5782048482914127
pythia	160m	seed3	1000	Pile_5gram	0.7208120078626619	0.7125019354357452
pythia	160m	seed3	1000	Pile_4gram	0.7682125732925126	0.773348020944293
pythia	160m	seed3	1000	Pile_3gram	0.8291983336833472	0.8375836122976683
pythia	160m	seed3	1000	Pile_2gram	0.8478892584940441	0.85465184613955
pythia	160m	seed3	1000	Pile_1gram	0.7349076019633449	0.7432657994641574
pythia	160m	seed3	1000	wcd_cc	0.6269520109324478	0.645998891481423
pythia	160m	seed3	1000	ucd_cc	0.614482520939103	0.635213129706319
pythia	160m	seed3	1000	wcd_wiki	0.47871038409328015	0.477617275417017
pythia	160m	seed3	1000	ucd_wiki	0.44494256243960456	0.44209587669786177
pythia	160m	seed3	1000	OpenWebText_5gram	0.7511262571223523	0.7459019035324118
pythia	160m	seed3	1000	OpenWebText_4gram	0.7764048610543489	0.7792230781925874
pythia	160m	seed3	1000	OpenWebText_3gram	0.8204586193554487	0.8312523999676902
pythia	160m	seed3	1000	OpenWebText_2gram	0.8406915094699572	0.8493162142636353
pythia	160m	seed3	1000	OpenWebText_1gram	0.7310904868321608	0.7393084060656517
pythia	410m	seed3	256	Pile_5gram	0.5887662782716704	0.5753140714898757
pythia	410m	seed3	256	Pile_4gram	0.6383477545627074	0.6358807874117631
pythia	410m	seed3	256	Pile_3gram	0.7297286869563583	0.7304412957014489
pythia	410m	seed3	256	Pile_2gram	0.8602462793410276	0.8586112078005851
pythia	410m	seed3	256	Pile_1gram	0.929603555630875	0.9344674275329822
pythia	410m	seed3	256	wcd_cc	0.6960902484115206	0.7005031679374885
pythia	410m	seed3	256	ucd_cc	0.6990988056707458	0.706381992948202
pythia	410m	seed3	256	wcd_wiki	0.40174107595158687	0.38239232473018814
pythia	410m	seed3	256	ucd_wiki	0.37717918201437034	0.3589003325381514
pythia	410m	seed3	256	OpenWebText_5gram	0.6365444060214193	0.6257533053862041
pythia	410m	seed3	256	OpenWebText_4gram	0.6629739930748874	0.6580759481784454
pythia	410m	seed3	256	OpenWebText_3gram	0.7293246250835429	0.7319341235312529
pythia	410m	seed3	256	OpenWebText_2gram	0.8513215500726848	0.8520764217045689
pythia	410m	seed3	256	OpenWebText_1gram	0.9211150115833874	0.923744147469176
pythia	70m	seed3	1	Pile_5gram	-0.01031511229682253	-0.010909119882432695
pythia	70m	seed3	1	Pile_4gram	-0.010255216882456383	-0.009859087925482499
pythia	70m	seed3	1	Pile_3gram	-0.009442623160530331	-0.007754540904455559
pythia	70m	seed3	1	Pile_2gram	-0.005191733498281249	-0.004806364260424682
pythia	70m	seed3	1	Pile_1gram	9.966502119781914e-05	-0.0029205104192953826
pythia	70m	seed3	1	wcd_cc	0.011918336178048515	0.0016890110273951088
pythia	70m	seed3	1	ucd_cc	0.013035174267962872	0.0033636493537282605
pythia	70m	seed3	1	wcd_wiki	0.031051572772720352	0.018822544177784017
pythia	70m	seed3	1	ucd_wiki	0.026895579440360088	0.018672171735398466
pythia	70m	seed3	1	OpenWebText_5gram	-0.008213280425210096	-0.006827375688344753
pythia	70m	seed3	1	OpenWebText_4gram	-0.0072108654014862005	-0.00544469645620818
pythia	70m	seed3	1	OpenWebText_3gram	-0.009032363637148976	-0.006596767748887802
pythia	70m	seed3	1	OpenWebText_2gram	-0.004886285189688295	-0.00403560908886724
pythia	70m	seed3	1	OpenWebText_1gram	0.0009533505855662585	0.0020518037886624995
pythia	410m	seed1234	32000	Pile_5gram	0.7569998088225645	0.7592624013976756
pythia	410m	seed1234	32000	Pile_4gram	0.7828495470427296	0.7924166390944825
pythia	410m	seed1234	32000	Pile_3gram	0.7804086282646145	0.7842364752239522
pythia	410m	seed1234	32000	Pile_2gram	0.7067029377336007	0.7084047181894298
pythia	410m	seed1234	32000	Pile_1gram	0.5452407920482901	0.5476933920401486
pythia	410m	seed1234	32000	wcd_cc	0.5034107186332175	0.5114151214564133
pythia	410m	seed1234	32000	ucd_cc	0.4950797409811266	0.5034329136820134
pythia	410m	seed1234	32000	wcd_wiki	0.44014976586994153	0.43529284800822937
pythia	410m	seed1234	32000	ucd_wiki	0.4213535821299567	0.4118594211694828
pythia	410m	seed1234	32000	OpenWebText_5gram	0.7518108492053548	0.7586775068318921
pythia	410m	seed1234	32000	OpenWebText_4gram	0.7649725961348939	0.776810924472682
pythia	410m	seed1234	32000	OpenWebText_3gram	0.7668507340218602	0.776026661512727
pythia	410m	seed1234	32000	OpenWebText_2gram	0.7035286758091255	0.7066934539018291
pythia	410m	seed1234	32000	OpenWebText_1gram	0.5427546485985867	0.5456831030613898
pythia	14m	seed3	16000	Pile_5gram	0.7172770597892233	0.7087508674837468
pythia	14m	seed3	16000	Pile_4gram	0.7631720418940638	0.7684354534142736
pythia	14m	seed3	16000	Pile_3gram	0.820115917369188	0.8296125384787872
pythia	14m	seed3	16000	Pile_2gram	0.8319037719863158	0.840762341095215
pythia	14m	seed3	16000	Pile_1gram	0.7100187747400105	0.7182059310757919
pythia	14m	seed3	16000	wcd_cc	0.6117824288725607	0.6330048248727213
pythia	14m	seed3	16000	ucd_cc	0.601436195962926	0.6243138959696812
pythia	14m	seed3	16000	wcd_wiki	0.4826621639691727	0.4837398650612593
pythia	14m	seed3	16000	ucd_wiki	0.4504923280365122	0.4500930811397788
pythia	14m	seed3	16000	OpenWebText_5gram	0.7439139775889329	0.7395545027297405
pythia	14m	seed3	16000	OpenWebText_4gram	0.7680472968652307	0.7719004246701241
pythia	14m	seed3	16000	OpenWebText_3gram	0.8093697187541362	0.8216876092822435
pythia	14m	seed3	16000	OpenWebText_2gram	0.8234935437517155	0.8346580689990688
pythia	14m	seed3	16000	OpenWebText_1gram	0.7054599645786103	0.7139441166623318
pythia	31m	seed7	4000	Pile_5gram	0.7352629147053433	0.7272396391602567
pythia	31m	seed7	4000	Pile_4gram	0.7805577320934837	0.7860736419782581
pythia	31m	seed7	4000	Pile_3gram	0.8294383411676527	0.8379635314708004
pythia	31m	seed7	4000	Pile_2gram	0.8241445255859532	0.8320224105031236
pythia	31m	seed7	4000	Pile_1gram	0.6852554096618612	0.6929134620130848
pythia	31m	seed7	4000	wcd_cc	0.5985605297832705	0.6178499657139667
pythia	31m	seed7	4000	ucd_cc	0.5874987311287814	0.6080673591724665
pythia	31m	seed7	4000	wcd_wiki	0.48307981013278867	0.48335271386174217
pythia	31m	seed7	4000	ucd_wiki	0.4517469631120064	0.4495876669855512
pythia	31m	seed7	4000	OpenWebText_5gram	0.7601671618639687	0.7556917585163145
pythia	31m	seed7	4000	OpenWebText_4gram	0.7838640044641922	0.7875685418465991
pythia	31m	seed7	4000	OpenWebText_3gram	0.8197547047037106	0.830805618207606
pythia	31m	seed7	4000	OpenWebText_2gram	0.8180711814823982	0.8275749333642103
pythia	31m	seed7	4000	OpenWebText_1gram	0.681981778410287	0.6904579597972739
pythia	410m	seed8	8000	Pile_5gram	0.7599646950352567	0.7605109735937551
pythia	410m	seed8	8000	Pile_4gram	0.788647327201206	0.7977624403886423
pythia	410m	seed8	8000	Pile_3gram	0.793777908559346	0.798201685521478
pythia	410m	seed8	8000	Pile_2gram	0.7289255890668492	0.7313193661647747
pythia	410m	seed8	8000	Pile_1gram	0.5732096100884602	0.5774956496754815
pythia	410m	seed8	8000	wcd_cc	0.5221678784242137	0.5328734059922339
pythia	410m	seed8	8000	ucd_cc	0.5131871601946434	0.524675464783839
pythia	410m	seed8	8000	wcd_wiki	0.44483255823674667	0.4411394830531688
pythia	410m	seed8	8000	ucd_wiki	0.42367788824606384	0.4155521778415127
pythia	410m	seed8	8000	OpenWebText_5gram	0.7647390803512473	0.7685159756541193
pythia	410m	seed8	8000	OpenWebText_4gram	0.7794425694449549	0.7888293080435422
pythia	410m	seed8	8000	OpenWebText_3gram	0.7848165093958395	0.7931482875946749
pythia	410m	seed8	8000	OpenWebText_2gram	0.7283740862863557	0.731697438725253
pythia	410m	seed8	8000	OpenWebText_1gram	0.5724956213258954	0.5772775989627847
pythia	14m	seed8	128000	Pile_5gram	0.7173383742909302	0.7081096441069415
pythia	14m	seed8	128000	Pile_4gram	0.7641529312277276	0.7685640744047703
pythia	14m	seed8	128000	Pile_3gram	0.8235328903274546	0.8316894643956095
pythia	14m	seed8	128000	Pile_2gram	0.8395902683190917	0.8464464159226375
pythia	14m	seed8	128000	Pile_1gram	0.7342455516840707	0.7389760762123272
pythia	14m	seed8	128000	wcd_cc	0.6294468083255759	0.647821643292323
pythia	14m	seed8	128000	ucd_cc	0.6205703991810722	0.6404666233866085
pythia	14m	seed8	128000	wcd_wiki	0.48919222236088244	0.487960873903716
pythia	14m	seed8	128000	ucd_wiki	0.45756158468516106	0.454488849330327
pythia	14m	seed8	128000	OpenWebText_5gram	0.7485931680188924	0.7430611992018135
pythia	14m	seed8	128000	OpenWebText_4gram	0.7734425598956174	0.7759549233074137
pythia	14m	seed8	128000	OpenWebText_3gram	0.8169530197964228	0.8275274856326872
pythia	14m	seed8	128000	OpenWebText_2gram	0.8348551032499294	0.8436716915097549
pythia	14m	seed8	128000	OpenWebText_1gram	0.7327272972091093	0.7383644943692982
pythia	14m	seed1234	128	Pile_5gram	0.3842521684363866	0.42409173307015946
pythia	14m	seed1234	128	Pile_4gram	0.4194346466015988	0.4751645080596328
pythia	14m	seed1234	128	Pile_3gram	0.4865574862535041	0.547539334332326
pythia	14m	seed1234	128	Pile_2gram	0.5792620557858719	0.6378688163355166
pythia	14m	seed1234	128	Pile_1gram	0.6777279542981651	0.747535230307676
pythia	14m	seed1234	128	wcd_cc	0.5323500004482256	0.5188367307997516
pythia	14m	seed1234	128	ucd_cc	0.5357882831970748	0.5267921088904022
pythia	14m	seed1234	128	wcd_wiki	0.3904289676224499	0.3157618083284557
pythia	14m	seed1234	128	ucd_wiki	0.36108953029248725	0.30268222916328874
pythia	14m	seed1234	128	OpenWebText_5gram	0.41573089349833175	0.45777710700018265
pythia	14m	seed1234	128	OpenWebText_4gram	0.4320601909783416	0.4854295459322354
pythia	14m	seed1234	128	OpenWebText_3gram	0.48116737945722	0.5451247433902948
pythia	14m	seed1234	128	OpenWebText_2gram	0.5717554850435785	0.6346650318052867
pythia	14m	seed1234	128	OpenWebText_1gram	0.6686351689555022	0.7408386788992701
pythia	410m	seed6	512	Pile_5gram	0.6425768074338217	0.6268821402116824
pythia	410m	seed6	512	Pile_4gram	0.693149700079851	0.6898032224692476
pythia	410m	seed6	512	Pile_3gram	0.7765130154658841	0.7780678594387933
pythia	410m	seed6	512	Pile_2gram	0.8800935497525264	0.8812381482781928
pythia	410m	seed6	512	Pile_1gram	0.8580719061073186	0.8594440773245808
pythia	410m	seed6	512	wcd_cc	0.6740501955483922	0.6857548006368468
pythia	410m	seed6	512	ucd_cc	0.6690239199347267	0.6819854448547247
pythia	410m	seed6	512	wcd_wiki	0.4319167416237692	0.4250167210706282
pythia	410m	seed6	512	ucd_wiki	0.39851667270193253	0.3914888365570778
pythia	410m	seed6	512	OpenWebText_5gram	0.685025915830477	0.6727831660477049
pythia	410m	seed6	512	OpenWebText_4gram	0.7117886906736166	0.70606232135197
pythia	410m	seed6	512	OpenWebText_3gram	0.7717790281956034	0.7748941059895127
pythia	410m	seed6	512	OpenWebText_2gram	0.8673434384003297	0.8707890439242595
pythia	410m	seed6	512	OpenWebText_1gram	0.8488703039313515	0.8497557523059853
pythia	31m	seed6	16000	Pile_5gram	0.7438311538920954	0.7376612416217407
pythia	31m	seed6	16000	Pile_4gram	0.7865120325637386	0.7932694668598854
pythia	31m	seed6	16000	Pile_3gram	0.8299947913899108	0.83873954069064
pythia	31m	seed6	16000	Pile_2gram	0.8165000020904767	0.8244385767980746
pythia	31m	seed6	16000	Pile_1gram	0.6807096037595599	0.6901729300473848
pythia	31m	seed6	16000	wcd_cc	0.6031476165210272	0.6252745310630174
pythia	31m	seed6	16000	ucd_cc	0.591611684225871	0.6149685272608738
pythia	31m	seed6	16000	wcd_wiki	0.4829852162770592	0.48448418760335477
pythia	31m	seed6	16000	ucd_wiki	0.4514967274268477	0.4499231229528099
pythia	31m	seed6	16000	OpenWebText_5gram	0.7674987142909524	0.7643241134819982
pythia	31m	seed6	16000	OpenWebText_4gram	0.78990116992761	0.7946610082506642
pythia	31m	seed6	16000	OpenWebText_3gram	0.8224653381248154	0.8336086781630168
pythia	31m	seed6	16000	OpenWebText_2gram	0.8124001373164369	0.821813119296727
pythia	31m	seed6	16000	OpenWebText_1gram	0.6793047286469936	0.6893059551973599
pythia	31m	seed6	1	Pile_5gram	-0.022949409782704516	-0.0227921993358167
pythia	31m	seed6	1	Pile_4gram	-0.026509823749167657	-0.027979933093807544
pythia	31m	seed6	1	Pile_3gram	-0.034108345669606924	-0.03700622973430135
pythia	31m	seed6	1	Pile_2gram	-0.03864184364652726	-0.04104528686365673
pythia	31m	seed6	1	Pile_1gram	-0.04410910958431027	-0.039501956709873436
pythia	31m	seed6	1	wcd_cc	-0.014183280331716213	-0.021788960504068505
pythia	31m	seed6	1	ucd_cc	-0.01398498477625942	-0.023952876522435735
pythia	31m	seed6	1	wcd_wiki	0.015315837766417206	0.00778440502013905
pythia	31m	seed6	1	ucd_wiki	0.01370008035963366	0.006964273040726446
pythia	31m	seed6	1	OpenWebText_5gram	-0.025776149970112967	-0.02691935430564977
pythia	31m	seed6	1	OpenWebText_4gram	-0.028757274543807648	-0.03090522428879122
pythia	31m	seed6	1	OpenWebText_3gram	-0.034897032137049706	-0.038668191295813066
pythia	31m	seed6	1	OpenWebText_2gram	-0.04174575401894013	-0.04426615421016539
pythia	31m	seed6	1	OpenWebText_1gram	-0.0456992422541335	-0.04118431533882259
pythia	70m	seed9	256	Pile_5gram	0.605018646004409	0.5917936062754134
pythia	70m	seed9	256	Pile_4gram	0.656825534614941	0.655263828964357
pythia	70m	seed9	256	Pile_3gram	0.748837173364669	0.7510141341404932
pythia	70m	seed9	256	Pile_2gram	0.8763386903828035	0.8762905584313437
pythia	70m	seed9	256	Pile_1gram	0.9202575021228905	0.922751835494046
pythia	70m	seed9	256	wcd_cc	0.6818992571686527	0.6898374064866656
pythia	70m	seed9	256	ucd_cc	0.6853664000753464	0.6948281040762289
pythia	70m	seed9	256	wcd_wiki	0.39957991788301844	0.38567928572106797
pythia	70m	seed9	256	ucd_wiki	0.373533372803499	0.360008981462998
pythia	70m	seed9	256	OpenWebText_5gram	0.6499467402378173	0.6395922568524051
pythia	70m	seed9	256	OpenWebText_4gram	0.6777479051065075	0.6735676923516102
pythia	70m	seed9	256	OpenWebText_3gram	0.7449305823366392	0.748824076961596
pythia	70m	seed9	256	OpenWebText_2gram	0.8641952592819611	0.8664631438557815
pythia	70m	seed9	256	OpenWebText_1gram	0.9084454382965735	0.90846352270264
pythia	6_9b	seed1234	2	Pile_5gram	0.01527806883757075	0.016313075292824664
pythia	6_9b	seed1234	2	Pile_4gram	0.014072242183855612	0.014377544220625284
pythia	6_9b	seed1234	2	Pile_3gram	0.010792069083116527	0.00941635905263907
pythia	6_9b	seed1234	2	Pile_2gram	0.011383988294589751	0.009378859265498848
pythia	6_9b	seed1234	2	Pile_1gram	0.011459582042985129	0.0059255789884729215
pythia	6_9b	seed1234	2	wcd_cc	0.010728471317886042	0.015226577722444694
pythia	6_9b	seed1234	2	ucd_cc	0.009884545884803399	0.01596689229863367
pythia	6_9b	seed1234	2	wcd_wiki	0.011493712604644126	0.01039872173062497
pythia	6_9b	seed1234	2	ucd_wiki	0.01286976234732233	0.013564584650651539
pythia	6_9b	seed1234	2	OpenWebText_5gram	0.015225891301695589	0.01565185320186853
pythia	6_9b	seed1234	2	OpenWebText_4gram	0.014350447178138206	0.014648311191553878
pythia	6_9b	seed1234	2	OpenWebText_3gram	0.01130676015847328	0.010076242739244448
pythia	6_9b	seed1234	2	OpenWebText_2gram	0.012283913411446292	0.009726412823140768
pythia	6_9b	seed1234	2	OpenWebText_1gram	0.010466482311330265	0.004001948425936319
pythia	160m	seed6	1000	Pile_5gram	0.7208573154235769	0.7113652807319328
pythia	160m	seed6	1000	Pile_4gram	0.7689912887103713	0.7731287868458994
pythia	160m	seed6	1000	Pile_3gram	0.8299655409103898	0.8384698212627172
pythia	160m	seed6	1000	Pile_2gram	0.8512391863834805	0.8587973899277568
pythia	160m	seed6	1000	Pile_1gram	0.7420897953560612	0.7490727376462948
pythia	160m	seed6	1000	wcd_cc	0.6318319193799815	0.6511675246964987
pythia	160m	seed6	1000	ucd_cc	0.6222789692829477	0.6432483111312426
pythia	160m	seed6	1000	wcd_wiki	0.4742477885590021	0.4726100615595412
pythia	160m	seed6	1000	ucd_wiki	0.4422813602394273	0.43882782924963104
pythia	160m	seed6	1000	OpenWebText_5gram	0.7511988698446272	0.7450474682558925
pythia	160m	seed6	1000	OpenWebText_4gram	0.7768780039165083	0.7787319271355324
pythia	160m	seed6	1000	OpenWebText_3gram	0.8213883500412302	0.8319406870507465
pythia	160m	seed6	1000	OpenWebText_2gram	0.8441457533041081	0.8534950866856511
pythia	160m	seed6	1000	OpenWebText_1gram	0.7381699250692906	0.7452069930783674
pythia	70m	seed4	16	Pile_5gram	0.30694947110020515	0.29887414115675187
pythia	70m	seed4	16	Pile_4gram	0.33715426422914424	0.3364825853355297
pythia	70m	seed4	16	Pile_3gram	0.39461215147729223	0.38751884603842707
pythia	70m	seed4	16	Pile_2gram	0.45898390255587923	0.4333138871973251
pythia	70m	seed4	16	Pile_1gram	0.5536314568100525	0.499247911373618
pythia	70m	seed4	16	wcd_cc	0.418294488997684	0.35568834395501736
pythia	70m	seed4	16	ucd_cc	0.43481519776650335	0.36837146006822336
pythia	70m	seed4	16	wcd_wiki	0.2813715322615173	0.2304403428815918
pythia	70m	seed4	16	ucd_wiki	0.2682009531440182	0.22378159156098207
pythia	70m	seed4	16	OpenWebText_5gram	0.3310379493012906	0.3196662209009819
pythia	70m	seed4	16	OpenWebText_4gram	0.34537661748327764	0.3406503527251957
pythia	70m	seed4	16	OpenWebText_3gram	0.38801314739807113	0.3844353298013454
pythia	70m	seed4	16	OpenWebText_2gram	0.4525288298429689	0.43124315289216536
pythia	70m	seed4	16	OpenWebText_1gram	0.5438549573921796	0.4967719149513976
pythia	70m	seed3	8000	Pile_5gram	0.7579008090400384	0.7544095510008206
pythia	70m	seed3	8000	Pile_4gram	0.796529753548622	0.804895293065284
pythia	70m	seed3	8000	Pile_3gram	0.8250728909562396	0.8331341817874381
pythia	70m	seed3	8000	Pile_2gram	0.7852712521353452	0.7918918960319108
pythia	70m	seed3	8000	Pile_1gram	0.6324627073545531	0.6406112282797263
pythia	70m	seed3	8000	wcd_cc	0.5678258146815051	0.5857399360823141
pythia	70m	seed3	8000	ucd_cc	0.5558881439862868	0.574941419805823
pythia	70m	seed3	8000	wcd_wiki	0.47060075599487033	0.4700316286769525
pythia	70m	seed3	8000	ucd_wiki	0.44150964538084636	0.4371821600041528
pythia	70m	seed3	8000	OpenWebText_5gram	0.7752448751743641	0.7748299009832866
pythia	70m	seed3	8000	OpenWebText_4gram	0.7949543307584471	0.801851045337449
pythia	70m	seed3	8000	OpenWebText_3gram	0.816455223636839	0.8272448853231307
pythia	70m	seed3	8000	OpenWebText_2gram	0.7825756053770825	0.7901292622100773
pythia	70m	seed3	8000	OpenWebText_1gram	0.630890862259889	0.6390243341077863
pythia	14m	seed5	64	Pile_5gram	0.3243739896603006	0.3037437461605002
pythia	14m	seed5	64	Pile_4gram	0.35428812199698606	0.34073623678874027
pythia	14m	seed5	64	Pile_3gram	0.41553445104890613	0.3955931346140832
pythia	14m	seed5	64	Pile_2gram	0.4873075339358442	0.4510597718646106
pythia	14m	seed5	64	Pile_1gram	0.5831014409540556	0.5241013555648703
pythia	14m	seed5	64	wcd_cc	0.41679810246527127	0.33903813156871543
pythia	14m	seed5	64	ucd_cc	0.42915021480637516	0.35261902975111264
pythia	14m	seed5	64	wcd_wiki	0.27288740446090815	0.1872214619106078
pythia	14m	seed5	64	ucd_wiki	0.2571910775903204	0.1834621049194815
pythia	14m	seed5	64	OpenWebText_5gram	0.35156863180919284	0.3277942343139766
pythia	14m	seed5	64	OpenWebText_4gram	0.36500342330820124	0.3483448341998356
pythia	14m	seed5	64	OpenWebText_3gram	0.4100238411818072	0.3944190076948158
pythia	14m	seed5	64	OpenWebText_2gram	0.48106344937037826	0.4492913655967751
pythia	14m	seed5	64	OpenWebText_1gram	0.5734512888577272	0.5271029407597378
