RegressionType	ModelFamily	ModelSize	ModelSeed	ModelStep	Rsquared	Rsquared_val
MatchedNgram_WCDWiki	pythia	14m	seed9	1	0.0010200399785965653	0.000840803894501696
UnmatchedNgram_UCDCC	pythia	31m	seed3	128	0.7654172545509341	0.7647962243971149
UnmatchedNgram_WCDCC	pythia	31m	seed3	128	0.7665619867474864	0.7657499205274436
UnmatchedNgram_UCDWiki	pythia	31m	seed3	128	0.7683600227821545	0.7674751338811951
UnmatchedNgram_WCDWiki	pythia	31m	seed3	128	0.7722280056264987	0.7712321874400702
MatchedNgram_UCDCC	pythia	31m	seed3	128	0.7836724678360149	0.7835501315762352
MatchedNgram_WCDCC	pythia	31m	seed3	128	0.7849758303276245	0.7846329310914769
MatchedNgram_UCDWiki	pythia	31m	seed3	128	0.7855981888605496	0.7854240734162046
MatchedNgram_WCDWiki	pythia	31m	seed3	128	0.7893034026326735	0.7889568110905525
UnmatchedNgram_UCDCC	pythia	70m	seed6	64	0.595121381522835	0.5930544924350081
UnmatchedNgram_WCDCC	pythia	70m	seed6	64	0.5964299743020516	0.5941073616776034
UnmatchedNgram_UCDWiki	pythia	70m	seed6	64	0.598493459577925	0.5963220939696502
UnmatchedNgram_WCDWiki	pythia	70m	seed6	64	0.6054764089135524	0.6030969656386056
MatchedNgram_UCDCC	pythia	70m	seed6	64	0.6107008102612066	0.6090734865032346
MatchedNgram_WCDCC	pythia	70m	seed6	64	0.61231705813191	0.6103956251895614
MatchedNgram_UCDWiki	pythia	70m	seed6	64	0.613225978336547	0.6116849301543619
MatchedNgram_WCDWiki	pythia	70m	seed6	64	0.620067320266726	0.6182244432808766
UnmatchedNgram_UCDCC	pythia	410m	seed7	128	0.823761007080781	0.8227726049303656
UnmatchedNgram_WCDCC	pythia	410m	seed7	128	0.8254189567625153	0.824336936146652
UnmatchedNgram_UCDWiki	pythia	410m	seed7	128	0.8221717369929288	0.8215544360235897
UnmatchedNgram_WCDWiki	pythia	410m	seed7	128	0.8244721882976959	0.8237266345237891
MatchedNgram_UCDCC	pythia	410m	seed7	128	0.8391356361985488	0.8380999803867293
MatchedNgram_WCDCC	pythia	410m	seed7	128	0.8411057483943039	0.8399858859045123
MatchedNgram_UCDWiki	pythia	410m	seed7	128	0.8369116353299354	0.83639764425698
MatchedNgram_WCDWiki	pythia	410m	seed7	128	0.8392550662713901	0.8386046964790783
UnmatchedNgram_UCDCC	pythia	31m	seed8	0	0.0007667510884779016	0.0006803700705541038
UnmatchedNgram_WCDCC	pythia	31m	seed8	0	0.0008038443786106964	0.0007376344583227556
UnmatchedNgram_UCDWiki	pythia	31m	seed8	0	0.0007271595414306553	0.0006459722962982584
UnmatchedNgram_WCDWiki	pythia	31m	seed8	0	0.0008670226427519578	0.0008501492037074065
MatchedNgram_UCDCC	pythia	31m	seed8	0	0.0006194056026174177	0.000616134382024125
MatchedNgram_WCDCC	pythia	31m	seed8	0	0.0006458804495622639	0.0006618488880042461
MatchedNgram_UCDWiki	pythia	31m	seed8	0	0.0005912576102381495	0.0005984883427269105
MatchedNgram_WCDWiki	pythia	31m	seed8	0	0.0007107336116994878	0.0007848728745261102
UnmatchedNgram_UCDCC	pythia	160m	seed7	143000	0.6074488048661071	0.6090746885512739
UnmatchedNgram_WCDCC	pythia	160m	seed7	143000	0.6061352075904992	0.6078281635872751
UnmatchedNgram_UCDWiki	pythia	160m	seed7	143000	0.6198746717760737	0.6215444389373723
UnmatchedNgram_WCDWiki	pythia	160m	seed7	143000	0.6154410740284642	0.6174585197719076
MatchedNgram_UCDCC	pythia	160m	seed7	143000	0.6202898509959611	0.6217979138611541
MatchedNgram_WCDCC	pythia	160m	seed7	143000	0.619307136020744	0.6209211679691562
MatchedNgram_UCDWiki	pythia	160m	seed7	143000	0.6306208113436464	0.6324060690276996
MatchedNgram_WCDWiki	pythia	160m	seed7	143000	0.6275703678437741	0.6294072601477618
UnmatchedNgram_UCDCC	pythia	160m	seed7	256	0.8691379393860769	0.8688088533585666
UnmatchedNgram_WCDCC	pythia	160m	seed7	256	0.8704887533960264	0.8702359594465694
UnmatchedNgram_UCDWiki	pythia	160m	seed7	256	0.8663676154483826	0.8662156998146695
UnmatchedNgram_WCDWiki	pythia	160m	seed7	256	0.867081654335816	0.8669978764293538
MatchedNgram_UCDCC	pythia	160m	seed7	256	0.8788271243894865	0.8795657252510826
MatchedNgram_WCDCC	pythia	160m	seed7	256	0.8805771651210264	0.8813634034648942
MatchedNgram_UCDWiki	pythia	160m	seed7	256	0.8757227470411808	0.8767584497542504
MatchedNgram_WCDWiki	pythia	160m	seed7	256	0.8765796945749634	0.8776208319757812
UnmatchedNgram_UCDCC	pythia	14m	seed8	64000	0.6892366534185637	0.6904415941298372
UnmatchedNgram_WCDCC	pythia	14m	seed8	64000	0.6904243722108588	0.6919287177136562
UnmatchedNgram_UCDWiki	pythia	14m	seed8	64000	0.6988927446422744	0.6993470114646256
UnmatchedNgram_WCDWiki	pythia	14m	seed8	64000	0.6997284030236437	0.7010008619776145
MatchedNgram_UCDCC	pythia	14m	seed8	64000	0.6830312384055319	0.6853927472216634
MatchedNgram_WCDCC	pythia	14m	seed8	64000	0.6847899262695769	0.6874787787839531
MatchedNgram_UCDWiki	pythia	14m	seed8	64000	0.6906221703454586	0.6924724964102291
MatchedNgram_WCDWiki	pythia	14m	seed8	64000	0.6927691715658324	0.6951422867514183
UnmatchedNgram_UCDCC	pythia	160m	seed8	2	0.0008543385765623634	0.0009954622002669167
UnmatchedNgram_WCDCC	pythia	160m	seed8	2	0.0008236035561067778	0.0009663232684689049
UnmatchedNgram_UCDWiki	pythia	160m	seed8	2	0.0008410740134453532	0.0009858007024097226
UnmatchedNgram_WCDWiki	pythia	160m	seed8	2	0.0008245725070837873	0.0009671397207210441
MatchedNgram_UCDCC	pythia	160m	seed8	2	0.000835524805607113	0.0012139643772589581
MatchedNgram_WCDCC	pythia	160m	seed8	2	0.0008210200931360045	0.0012087400921334535
MatchedNgram_UCDWiki	pythia	160m	seed8	2	0.0008564542806707154	0.001284829935019105
MatchedNgram_WCDWiki	pythia	160m	seed8	2	0.0008337335150047087	0.0012544633576074826
UnmatchedNgram_UCDCC	pythia	14m	seed8	8	0.004311988218142049	0.003901352632752819
UnmatchedNgram_WCDCC	pythia	14m	seed8	8	0.004320000262946988	0.003914115994751666
UnmatchedNgram_UCDWiki	pythia	14m	seed8	8	0.004438490769334891	0.003953044819884566
UnmatchedNgram_WCDWiki	pythia	14m	seed8	8	0.004704547327205932	0.004181995526334137
MatchedNgram_UCDCC	pythia	14m	seed8	8	0.003991260597079327	0.003785813973842589
MatchedNgram_WCDCC	pythia	14m	seed8	8	0.004040661217730501	0.0038076197827529024
MatchedNgram_UCDWiki	pythia	14m	seed8	8	0.004146103577955862	0.0038327550697053736
MatchedNgram_WCDWiki	pythia	14m	seed8	8	0.004439500129618024	0.0040715307608573115
UnmatchedNgram_UCDCC	pythia	14m	seed5	1000	0.7693959587353734	0.7694923738376214
UnmatchedNgram_WCDCC	pythia	14m	seed5	1000	0.7715247600464545	0.7716034521032336
UnmatchedNgram_UCDWiki	pythia	14m	seed5	1000	0.7717910642044006	0.7723546850202575
UnmatchedNgram_WCDWiki	pythia	14m	seed5	1000	0.7738621564648891	0.7744970001384371
MatchedNgram_UCDCC	pythia	14m	seed5	1000	0.7605805029658292	0.7612356875469022
MatchedNgram_WCDCC	pythia	14m	seed5	1000	0.7633843793173132	0.7640610373074073
MatchedNgram_UCDWiki	pythia	14m	seed5	1000	0.7607469915839334	0.7621229839714672
MatchedNgram_WCDWiki	pythia	14m	seed5	1000	0.7636639621791912	0.7650206636933172
UnmatchedNgram_UCDCC	pythia	31m	seed1234	8000	0.6573114871152989	0.6620328459666753
UnmatchedNgram_WCDCC	pythia	31m	seed1234	8000	0.6578734773837924	0.6630954490346908
UnmatchedNgram_UCDWiki	pythia	31m	seed1234	8000	0.6730672437371203	0.6773437424354815
UnmatchedNgram_WCDWiki	pythia	31m	seed1234	8000	0.6722943230721199	0.67740176357287
MatchedNgram_UCDCC	pythia	31m	seed1234	8000	0.6557457945439373	0.6609052189495869
MatchedNgram_WCDCC	pythia	31m	seed1234	8000	0.6569378616589487	0.6626478893454218
MatchedNgram_UCDWiki	pythia	31m	seed1234	8000	0.669340449647652	0.6743122214229256
MatchedNgram_WCDWiki	pythia	31m	seed1234	8000	0.6702561405206771	0.6757241342317202
UnmatchedNgram_UCDCC	pythia	410m	seed6	128	0.8342220114258793	0.8333268707060222
UnmatchedNgram_WCDCC	pythia	410m	seed6	128	0.8353472960102892	0.8342798460816347
UnmatchedNgram_UCDWiki	pythia	410m	seed6	128	0.8336389347479222	0.8332776076818311
UnmatchedNgram_WCDWiki	pythia	410m	seed6	128	0.8353478621674806	0.8349835306578397
MatchedNgram_UCDCC	pythia	410m	seed6	128	0.8517002872716225	0.8511613202670183
MatchedNgram_WCDCC	pythia	410m	seed6	128	0.8530868346555651	0.8523677509768057
MatchedNgram_UCDWiki	pythia	410m	seed6	128	0.8505481968076017	0.8506334491806199
MatchedNgram_WCDWiki	pythia	410m	seed6	128	0.8523008337023538	0.8523531323591695
UnmatchedNgram_UCDCC	pythia	160m	seed5	16	0.4292326731951588	0.42237877631006426
UnmatchedNgram_WCDCC	pythia	160m	seed5	16	0.4281374553072117	0.42112513663323214
UnmatchedNgram_UCDWiki	pythia	160m	seed5	16	0.43729736919630147	0.43002458437519353
UnmatchedNgram_WCDWiki	pythia	160m	seed5	16	0.43939157016676167	0.4321041048376757
MatchedNgram_UCDCC	pythia	160m	seed5	16	0.44451460767374074	0.4380034299982122
MatchedNgram_WCDCC	pythia	160m	seed5	16	0.44377016605803155	0.43712647002502003
MatchedNgram_UCDWiki	pythia	160m	seed5	16	0.451435623188715	0.4446545243149045
MatchedNgram_WCDWiki	pythia	160m	seed5	16	0.45348067950978477	0.44666388609027885
UnmatchedNgram_UCDCC	pythia	14m	seed5	32	0.062446181605923634	0.06262089477819222
UnmatchedNgram_WCDCC	pythia	14m	seed5	32	0.062443517051417485	0.0625917445346299
UnmatchedNgram_UCDWiki	pythia	14m	seed5	32	0.06243806725926915	0.0625907567204862
UnmatchedNgram_WCDWiki	pythia	14m	seed5	32	0.062471769291158274	0.06265162941400859
MatchedNgram_UCDCC	pythia	14m	seed5	32	0.06391596555808576	0.06483954252743873
MatchedNgram_WCDCC	pythia	14m	seed5	32	0.06390421995138473	0.06478546285092468
MatchedNgram_UCDWiki	pythia	14m	seed5	32	0.06389383957049799	0.0647908436376069
MatchedNgram_WCDWiki	pythia	14m	seed5	32	0.06390446840489605	0.06479186253039593
UnmatchedNgram_UCDCC	pythia	160m	seed2	32000	0.6058629606363294	0.6119109687765499
UnmatchedNgram_WCDCC	pythia	160m	seed2	32000	0.6042075891962316	0.610448590829692
UnmatchedNgram_UCDWiki	pythia	160m	seed2	32000	0.6190261493059449	0.6248007360530841
UnmatchedNgram_WCDWiki	pythia	160m	seed2	32000	0.6142558466861556	0.6202719887344654
MatchedNgram_UCDCC	pythia	160m	seed2	32000	0.6188740538257713	0.6264434846998025
MatchedNgram_WCDCC	pythia	160m	seed2	32000	0.6176131799461084	0.6253873684617692
MatchedNgram_UCDWiki	pythia	160m	seed2	32000	0.6299520441060404	0.6374305920959109
MatchedNgram_WCDWiki	pythia	160m	seed2	32000	0.6266323890557106	0.634017276371606
UnmatchedNgram_UCDCC	pythia	14m	seed3	16	0.007067332372804103	0.0061046228839684025
UnmatchedNgram_WCDCC	pythia	14m	seed3	16	0.007302327687078836	0.006111723843716277
UnmatchedNgram_UCDWiki	pythia	14m	seed3	16	0.00838251357886266	0.006563211646508971
UnmatchedNgram_WCDWiki	pythia	14m	seed3	16	0.009400647815367424	0.0071645096743883085
MatchedNgram_UCDCC	pythia	14m	seed3	16	0.007307878736399487	0.006484996117688935
MatchedNgram_WCDCC	pythia	14m	seed3	16	0.007514175757911801	0.006445345384664902
MatchedNgram_UCDWiki	pythia	14m	seed3	16	0.008504176514901651	0.006839527980382565
MatchedNgram_WCDWiki	pythia	14m	seed3	16	0.009481649766945988	0.007393778811812468
UnmatchedNgram_UCDCC	pythia	6_9b	seed1234	8000	0.5822673231545095	0.5841791198929904
UnmatchedNgram_WCDCC	pythia	6_9b	seed1234	8000	0.5805491302280363	0.5827837220959633
UnmatchedNgram_UCDWiki	pythia	6_9b	seed1234	8000	0.5937275450355302	0.5961470923418475
UnmatchedNgram_WCDWiki	pythia	6_9b	seed1234	8000	0.5883216207360235	0.5911627277597352
MatchedNgram_UCDCC	pythia	6_9b	seed1234	8000	0.6014867225960807	0.6052905278040446
MatchedNgram_WCDCC	pythia	6_9b	seed1234	8000	0.6000390155870872	0.6041521357629215
MatchedNgram_UCDWiki	pythia	6_9b	seed1234	8000	0.6107951581897308	0.6151907503597418
MatchedNgram_WCDWiki	pythia	6_9b	seed1234	8000	0.6067233058836896	0.6112159876850303
UnmatchedNgram_UCDCC	pythia	160m	seed4	256	0.8598257907063124	0.8591691942416664
UnmatchedNgram_WCDCC	pythia	160m	seed4	256	0.8609406669903266	0.8603412342019596
UnmatchedNgram_UCDWiki	pythia	160m	seed4	256	0.8584994677291815	0.858005708615301
UnmatchedNgram_WCDWiki	pythia	160m	seed4	256	0.8592009547752368	0.8587494548600355
MatchedNgram_UCDCC	pythia	160m	seed4	256	0.8749991007084144	0.8747793040075412
MatchedNgram_WCDCC	pythia	160m	seed4	256	0.8763625207964443	0.8761937929737601
MatchedNgram_UCDWiki	pythia	160m	seed4	256	0.8735219907999918	0.8735259937439918
MatchedNgram_WCDWiki	pythia	160m	seed4	256	0.8743009046973693	0.8743247475622766
UnmatchedNgram_UCDCC	pythia	70m	seed7	2	0.004059571169328757	0.0053369487438020835
UnmatchedNgram_WCDCC	pythia	70m	seed7	2	0.00404476806105547	0.005341315789443524
UnmatchedNgram_UCDWiki	pythia	70m	seed7	2	0.004045362684518494	0.005411202034430462
UnmatchedNgram_WCDWiki	pythia	70m	seed7	2	0.00406848253900105	0.005462309381683794
MatchedNgram_UCDCC	pythia	70m	seed7	2	0.0042002315588177686	0.005356457561566552
MatchedNgram_WCDCC	pythia	70m	seed7	2	0.004182167265050052	0.005359113214277844
MatchedNgram_UCDWiki	pythia	70m	seed7	2	0.004167037481457858	0.005425245909694176
MatchedNgram_WCDWiki	pythia	70m	seed7	2	0.004181961571059323	0.005466662138219003
UnmatchedNgram_UCDCC	pythia	70m	seed8	4	0.007384397723527392	0.006235629148416244
UnmatchedNgram_WCDCC	pythia	70m	seed8	4	0.007478487500216624	0.006344319098542939
UnmatchedNgram_UCDWiki	pythia	70m	seed8	4	0.008315027172213552	0.007006932222799689
UnmatchedNgram_WCDWiki	pythia	70m	seed8	4	0.008476900619133976	0.007249675926546129
MatchedNgram_UCDCC	pythia	70m	seed8	4	0.007035899993232286	0.005783977336522028
MatchedNgram_WCDCC	pythia	70m	seed8	4	0.007127745285453124	0.005871825340049375
MatchedNgram_UCDWiki	pythia	70m	seed8	4	0.008097758914497488	0.006592770927714819
MatchedNgram_WCDWiki	pythia	70m	seed8	4	0.008288436083509265	0.006840651155547217
UnmatchedNgram_UCDCC	pythia	2_8b	seed1234	128000	0.533402481796827	0.5359874088152857
UnmatchedNgram_WCDCC	pythia	2_8b	seed1234	128000	0.5311663040660037	0.5340754272749269
UnmatchedNgram_UCDWiki	pythia	2_8b	seed1234	128000	0.5461667545490682	0.5491179179509751
UnmatchedNgram_WCDWiki	pythia	2_8b	seed1234	128000	0.5392680505658871	0.5426305770215669
MatchedNgram_UCDCC	pythia	2_8b	seed1234	128000	0.5654482482171294	0.5678741747331248
MatchedNgram_WCDCC	pythia	2_8b	seed1234	128000	0.5634488468823207	0.5661555853177607
MatchedNgram_UCDWiki	pythia	2_8b	seed1234	128000	0.575717566967303	0.5786502947552916
MatchedNgram_WCDWiki	pythia	2_8b	seed1234	128000	0.5701519522439307	0.5731549442153776
UnmatchedNgram_UCDCC	pythia	160m	seed1	64	0.6668802310788845	0.6652173199844633
UnmatchedNgram_WCDCC	pythia	160m	seed1	64	0.667740540873036	0.6660983273272018
UnmatchedNgram_UCDWiki	pythia	160m	seed1	64	0.6694630438785052	0.6674616156832089
UnmatchedNgram_WCDWiki	pythia	160m	seed1	64	0.674731358758679	0.6728182797175573
MatchedNgram_UCDCC	pythia	160m	seed1	64	0.6832530551956528	0.681684157074536
MatchedNgram_WCDCC	pythia	160m	seed1	64	0.6845217753216793	0.6829562863749696
MatchedNgram_UCDWiki	pythia	160m	seed1	64	0.684908319847868	0.6832539701101814
MatchedNgram_WCDWiki	pythia	160m	seed1	64	0.6902025582338609	0.6885639898956082
UnmatchedNgram_UCDCC	pythia	31m	seed8	1	0.0007667510884779016	0.0006803700705541038
UnmatchedNgram_WCDCC	pythia	31m	seed8	1	0.0008038443786106964	0.0007376344583227556
UnmatchedNgram_UCDWiki	pythia	31m	seed8	1	0.0007271595414306553	0.0006459722962982584
UnmatchedNgram_WCDWiki	pythia	31m	seed8	1	0.0008670226427519578	0.0008501492037074065
MatchedNgram_UCDCC	pythia	31m	seed8	1	0.0006194056026174177	0.000616134382024125
MatchedNgram_WCDCC	pythia	31m	seed8	1	0.0006458804495622639	0.0006618488880042461
MatchedNgram_UCDWiki	pythia	31m	seed8	1	0.0005912576102381495	0.0005984883427269105
MatchedNgram_WCDWiki	pythia	31m	seed8	1	0.0007107336116994878	0.0007848728745261102
UnmatchedNgram_UCDCC	pythia	70m	seed9	32	0.5000304322826403	0.49315191908582723
UnmatchedNgram_WCDCC	pythia	70m	seed9	32	0.5002724910689338	0.4928305199267973
UnmatchedNgram_UCDWiki	pythia	70m	seed9	32	0.5121747874854283	0.5053189046444316
UnmatchedNgram_WCDWiki	pythia	70m	seed9	32	0.517759676880325	0.5108754500384499
MatchedNgram_UCDCC	pythia	70m	seed9	32	0.5127671551907722	0.5078591047796723
MatchedNgram_WCDCC	pythia	70m	seed9	32	0.5132868611250734	0.5078805512373276
MatchedNgram_UCDWiki	pythia	70m	seed9	32	0.52331613450552	0.5188192320693252
MatchedNgram_WCDWiki	pythia	70m	seed9	32	0.5287828209526442	0.5242932260100117
UnmatchedNgram_UCDCC	pythia	14m	seed3	128	0.491462503560964	0.4892697386939886
UnmatchedNgram_WCDCC	pythia	14m	seed3	128	0.49069652827157684	0.48881656775949445
UnmatchedNgram_UCDWiki	pythia	14m	seed3	128	0.49143150104168365	0.48991143837718065
UnmatchedNgram_WCDWiki	pythia	14m	seed3	128	0.4967947539068177	0.49513023304578185
MatchedNgram_UCDCC	pythia	14m	seed3	128	0.5041301152637343	0.5017702328735902
MatchedNgram_WCDCC	pythia	14m	seed3	128	0.5038649925335212	0.5017093985140628
MatchedNgram_UCDWiki	pythia	14m	seed3	128	0.5036437338898083	0.5020067140771344
MatchedNgram_WCDWiki	pythia	14m	seed3	128	0.5090278785335808	0.5070922506782957
UnmatchedNgram_UCDCC	pythia	14m	seed8	32	0.08101691304869929	0.08069563549440162
UnmatchedNgram_WCDCC	pythia	14m	seed8	32	0.08032777865263097	0.08002474532400039
UnmatchedNgram_UCDWiki	pythia	14m	seed8	32	0.08044089697486745	0.08042253891529516
UnmatchedNgram_WCDWiki	pythia	14m	seed8	32	0.08079359016590193	0.08071705848088473
MatchedNgram_UCDCC	pythia	14m	seed8	32	0.08556588660064346	0.08413954961073533
MatchedNgram_WCDCC	pythia	14m	seed8	32	0.08506294289583971	0.0836319567076873
MatchedNgram_UCDWiki	pythia	14m	seed8	32	0.08523006345185402	0.08397499232326433
MatchedNgram_WCDWiki	pythia	14m	seed8	32	0.08556555753122463	0.08428703418205918
UnmatchedNgram_UCDCC	pythia	160m	seed2	16000	0.6178450530838244	0.6207934581472987
UnmatchedNgram_WCDCC	pythia	160m	seed2	16000	0.6165206653727069	0.6196095219168852
UnmatchedNgram_UCDWiki	pythia	160m	seed2	16000	0.6302394720910642	0.6334751032964766
UnmatchedNgram_WCDWiki	pythia	160m	seed2	16000	0.6260888124592439	0.6294660849333229
MatchedNgram_UCDCC	pythia	160m	seed2	16000	0.6291464653281922	0.6324631531106887
MatchedNgram_WCDCC	pythia	160m	seed2	16000	0.628208961381302	0.6316978506526316
MatchedNgram_UCDWiki	pythia	160m	seed2	16000	0.6395098532026777	0.6432951936548845
MatchedNgram_WCDWiki	pythia	160m	seed2	16000	0.6367832535181701	0.6404171454846246
UnmatchedNgram_UCDCC	pythia	160m	seed1234	32000	0.6166547326448789	0.6180853635566808
UnmatchedNgram_WCDCC	pythia	160m	seed1234	32000	0.6154022997982206	0.6171433766978818
UnmatchedNgram_UCDWiki	pythia	160m	seed1234	32000	0.6294950301547564	0.6304426252804479
UnmatchedNgram_WCDWiki	pythia	160m	seed1234	32000	0.6250518707671624	0.626495158866776
MatchedNgram_UCDCC	pythia	160m	seed1234	32000	0.6281811965325365	0.6305718376281819
MatchedNgram_WCDCC	pythia	160m	seed1234	32000	0.6272824013321117	0.6299898472472503
MatchedNgram_UCDWiki	pythia	160m	seed1234	32000	0.6389320747710023	0.6410225295307971
MatchedNgram_WCDWiki	pythia	160m	seed1234	32000	0.6359086460540632	0.6381431574700143
UnmatchedNgram_UCDCC	pythia	160m	seed7	8	0.18838685207189576	0.18622623595793553
UnmatchedNgram_WCDCC	pythia	160m	seed7	8	0.18729664891704	0.18473816484317196
UnmatchedNgram_UCDWiki	pythia	160m	seed7	8	0.19035531502802883	0.18833506959058488
UnmatchedNgram_WCDWiki	pythia	160m	seed7	8	0.19229514386755242	0.1901917476966457
MatchedNgram_UCDCC	pythia	160m	seed7	8	0.19116779135991457	0.18975883794858073
MatchedNgram_WCDCC	pythia	160m	seed7	8	0.19020838608289692	0.18839753067486475
MatchedNgram_UCDWiki	pythia	160m	seed7	8	0.19250040315495842	0.1913911416088011
MatchedNgram_WCDWiki	pythia	160m	seed7	8	0.19431515306878855	0.19301122158545003
UnmatchedNgram_UCDCC	pythia	70m	seed2	256	0.8542977422636249	0.8538176600672797
UnmatchedNgram_WCDCC	pythia	70m	seed2	256	0.85554846244835	0.8552138025174707
UnmatchedNgram_UCDWiki	pythia	70m	seed2	256	0.8527988656215203	0.8524657236349107
UnmatchedNgram_WCDWiki	pythia	70m	seed2	256	0.8536816901734436	0.8534529433548672
MatchedNgram_UCDCC	pythia	70m	seed2	256	0.8675077136442386	0.867961772872961
MatchedNgram_WCDCC	pythia	70m	seed2	256	0.869058403479577	0.8696340174774624
MatchedNgram_UCDWiki	pythia	70m	seed2	256	0.8657984508163911	0.8664840682976475
MatchedNgram_WCDWiki	pythia	70m	seed2	256	0.8667903657207613	0.867529544627412
UnmatchedNgram_UCDCC	pythia	70m	seed6	0	0.0019456389549574737	0.0017926290997530847
UnmatchedNgram_WCDCC	pythia	70m	seed6	0	0.0019652874084299388	0.001709396342801095
UnmatchedNgram_UCDWiki	pythia	70m	seed6	0	0.0019732259858952217	0.0014381269881580394
UnmatchedNgram_WCDWiki	pythia	70m	seed6	0	0.0019418191013536035	0.0014808502876288987
MatchedNgram_UCDCC	pythia	70m	seed6	0	0.001933317980532978	0.0019129430578351814
MatchedNgram_WCDCC	pythia	70m	seed6	0	0.0019533814159639062	0.001834011577509509
MatchedNgram_UCDWiki	pythia	70m	seed6	0	0.0018767978799408835	0.0014523899278986452
MatchedNgram_WCDWiki	pythia	70m	seed6	0	0.0018491208097662915	0.0015166913060186138
UnmatchedNgram_UCDCC	pythia	70m	seed7	64000	0.6554945771032434	0.6590283169248261
UnmatchedNgram_WCDCC	pythia	70m	seed7	64000	0.6552575750429547	0.6589189172012695
UnmatchedNgram_UCDWiki	pythia	70m	seed7	64000	0.6664463638396689	0.670038373273951
UnmatchedNgram_WCDWiki	pythia	70m	seed7	64000	0.664404307520219	0.6681137650771009
MatchedNgram_UCDCC	pythia	70m	seed7	64000	0.6580450440119912	0.6616880996216916
MatchedNgram_WCDCC	pythia	70m	seed7	64000	0.6582536032444373	0.6620738615088516
MatchedNgram_UCDWiki	pythia	70m	seed7	64000	0.66712731771096	0.6710516707008466
